[Wed May 20 06:45:42 AM EDT 2026] GPU monitor started. Waiting for 4 free GPUs...
[Wed May 20 04:12:58 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:14:58 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:16:59 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:18:59 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:20:59 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:22:59 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:25:00 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:27:00 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:29:00 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:31:00 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:33:01 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:35:01 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:37:01 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:39:01 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:41:02 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:43:02 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:45:02 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:47:02 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:49:03 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:51:03 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:53:03 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:55:03 PM EDT 2026] Free GPUs (< 2000MiB used): [] — 0/8 free
[Wed May 20 04:57:04 PM EDT 2026] Free GPUs (< 2000MiB used): [0 1 2 3 7] — 5/8 free
[Wed May 20 04:57:04 PM EDT 2026] Found 4 free GPUs: [0,1,2,3]. Launching DPO training in 10s...
[Wed May 20 04:57:14 PM EDT 2026] Launching: CUDA_VISIBLE_DEVICES=0,1,2,3 bash recipes/run_dpo.sh
W0520 16:57:25.856000 2814996 site-packages/torch/distributed/run.py:792] 
W0520 16:57:25.856000 2814996 site-packages/torch/distributed/run.py:792] *****************************************
W0520 16:57:25.856000 2814996 site-packages/torch/distributed/run.py:792] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0520 16:57:25.856000 2814996 site-packages/torch/distributed/run.py:792] *****************************************
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_completion_length` is deprecated and will be removed in version 0.29.0. We recommend using `max_length` instead to control the maximum length of samples.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_completion_length` is deprecated and will be removed in version 0.29.0. We recommend using `max_length` instead to control the maximum length of samples.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_completion_length` is deprecated and will be removed in version 0.29.0. We recommend using `max_length` instead to control the maximum length of samples.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_completion_length` is deprecated and will be removed in version 0.29.0. We recommend using `max_length` instead to control the maximum length of samples.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_prompt_length` is deprecated and will be removed in version 0.29.0. We recommend filtering out overlong prompts from your dataset before passing it to the trainer instead of using this parameter.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_prompt_length` is deprecated and will be removed in version 0.29.0. We recommend filtering out overlong prompts from your dataset before passing it to the trainer instead of using this parameter.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_prompt_length` is deprecated and will be removed in version 0.29.0. We recommend filtering out overlong prompts from your dataset before passing it to the trainer instead of using this parameter.
  obj = dtype(**inputs)
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/hf_argparser.py:345: FutureWarning: `max_prompt_length` is deprecated and will be removed in version 0.29.0. We recommend filtering out overlong prompts from your dataset before passing it to the trainer instead of using this parameter.
  obj = dtype(**inputs)
warmup_ratio is deprecated and will be removed in v5.2. Use `warmup_steps` instead.
warmup_ratio is deprecated and will be removed in v5.2. Use `warmup_steps` instead.
warmup_ratio is deprecated and will be removed in v5.2. Use `warmup_steps` instead.
warmup_ratio is deprecated and will be removed in v5.2. Use `warmup_steps` instead.
Warning: The cache directory for DeepSpeed Triton autotune, /research/cbim/vast/mz751/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The cache directory for DeepSpeed Triton autotune, /research/cbim/vast/mz751/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The cache directory for DeepSpeed Triton autotune, /research/cbim/vast/mz751/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The cache directory for DeepSpeed Triton autotune, /research/cbim/vast/mz751/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
2026-05-20 16:57:36 - WARNING - __main__ - Process rank: -1, device: cuda:0, n_gpu: 1, distributed training: False, bf16: False
2026-05-20 16:57:36 - INFO - __main__ - Model parameters: ModelConfig(model_name_or_path='/research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/SFT/dLLM-RL/sft_sdar/ckpt_8/optimized', model_revision='main', dtype='float32', trust_remote_code=True, attn_implementation='flash_attention_2', use_peft=False, lora_r=128, lora_alpha=64, lora_dropout=0.05, lora_target_modules=['q_proj', 'k_proj', 'v_proj', 'o_proj', 'up_proj', 'down_proj', 'gate_proj'], lora_target_parameters=None, lora_modules_to_save=None, lora_task_type='CAUSAL_LM', use_rslora=False, use_dora=False, load_in_8bit=False, load_in_4bit=False, bnb_4bit_quant_type='nf4', use_bnb_nested_quant=False, bnb_4bit_quant_storage=None)
2026-05-20 16:57:36 - INFO - __main__ - Script parameters: SDARDPOScriptArguments(dataset_name='dpo', dataset_path='/research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/VRPO/data/train.jsonl', dataset_train_split='train', dataset_eval_split=None, max_samples=None, block_length=128, num_mc=1, mask_token_id=None, tool_resp_left='<|im_start|>user\n<tool_response>', tool_resp_right='</tool_response><|im_end|>\n<|im_start|>assistant\n')
2026-05-20 16:57:36 - INFO - __main__ - Training parameters: SDARDPOConfig(
accelerator_config={'split_batches': False, 'dispatch_batches': None, 'even_batches': True, 'use_seedable_sampler': True, 'non_blocking': False, 'gradient_accumulation_kwargs': None, 'use_configured_state': False},
adam_beta1=0.9,
adam_beta2=0.99,
adam_epsilon=1e-08,
auto_find_batch_size=False,
average_tokens_across_devices=True,
base_model_attribute_name=model,
batch_eval_metrics=False,
beta=0.1,
bf16=False,
bf16_full_eval=False,
data_seed=None,
dataloader_drop_last=False,
dataloader_num_workers=0,
dataloader_persistent_workers=False,
dataloader_pin_memory=True,
dataloader_prefetch_factor=None,
dataset_num_proc=None,
ddp_backend=None,
ddp_broadcast_buffers=None,
ddp_bucket_cap_mb=None,
ddp_find_unused_parameters=None,
ddp_timeout=1800,
debug=[],
deepspeed=None,
disable_dropout=True,
disable_tqdm=False,
discopop_tau=0.05,
do_eval=False,
do_predict=False,
do_train=False,
enable_jit_checkpoint=False,
eval_accumulation_steps=None,
eval_delay=0,
eval_do_concat_batches=True,
eval_on_start=False,
eval_steps=None,
eval_strategy=IntervalStrategy.NO,
eval_use_gather_object=False,
f_alpha_divergence_coef=1.0,
f_divergence_type=reverse_kl,
force_use_ref_model=None,
fp16=False,
fp16_full_eval=False,
fsdp=[],
fsdp_config={'min_num_params': 0, 'xla': False, 'xla_fsdp_v2': False, 'xla_fsdp_grad_ckpt': False},
full_determinism=False,
generate_during_eval=False,
gradient_accumulation_steps=8,
gradient_checkpointing=True,
gradient_checkpointing_kwargs={'use_reentrant': False},
greater_is_better=None,
hub_always_push=False,
hub_model_id=None,
hub_private_repo=None,
hub_revision=None,
hub_strategy=HubStrategy.EVERY_SAVE,
hub_token=<HUB_TOKEN>,
ignore_data_skip=False,
include_for_metrics=[],
include_num_input_tokens_seen=no,
label_names=None,
label_pad_token_id=-100,
label_smoothing=0.0,
label_smoothing_factor=0.0,
ld_alpha=None,
learning_rate=5e-07,
length_column_name=length,
liger_kernel_config=None,
load_best_model_at_end=False,
local_rank=-1,
log_level=info,
log_level_replica=warning,
log_on_each_node=True,
logging_dir=None,
logging_first_step=True,
logging_nan_inf_filter=True,
logging_steps=1.0,
logging_strategy=IntervalStrategy.STEPS,
loss_type=sigmoid,
loss_weights=None,
lr_scheduler_kwargs=None,
lr_scheduler_type=SchedulerType.COSINE,
max_completion_length=4096,
max_grad_norm=0.5,
max_length=8192,
max_prompt_length=1024,
max_steps=-1,
metric_for_best_model=None,
model_adapter_name=None,
model_init_kwargs=None,
neftune_noise_alpha=None,
num_train_epochs=5,
optim=OptimizerNames.ADAMW_TORCH,
optim_args=None,
optim_target_modules=None,
output_dir=output/dpo_dpo_20260520_165714/checkpoints,
pad_token=<PAD_TOKEN>,
padding_free=False,
parallelism_config=None,
per_device_eval_batch_size=1,
per_device_train_batch_size=1,
precompute_ref_batch_size=None,
precompute_ref_log_probs=False,
prediction_loss_only=False,
project=huggingface,
push_to_hub=False,
ref_adapter_name=None,
ref_model_init_kwargs=None,
ref_model_mixup_alpha=0.6,
ref_model_sync_steps=512,
reference_free=False,
remove_unused_columns=False,
report_to=['wandb'],
restore_callback_states_from_checkpoint=False,
resume_from_checkpoint=None,
rpo_alpha=None,
run_name=dpo_dpo_20260520_165714,
save_on_each_node=False,
save_only_model=False,
save_steps=10,
save_strategy=SaveStrategy.STEPS,
save_total_limit=5,
seed=42,
skip_memory_metrics=True,
sync_ref_model=False,
tf32=None,
tools=None,
torch_compile=False,
torch_compile_backend=None,
torch_compile_mode=None,
torch_empty_cache_steps=None,
trackio_space_id=trackio,
train_sampling_strategy=random,
truncation_mode=keep_end,
use_cache=False,
use_cpu=False,
use_liger_kernel=False,
use_logits_to_keep=False,
use_weighting=False,
wandb_project=sdar_dpo,
warmup_ratio=0.1,
warmup_steps=0.1,
weight_decay=0.01,
)
2026-05-20 16:57:36 - INFO - __main__ - *** Loading dataset ***
2026-05-20 16:57:36 - WARNING - __main__ - Process rank: -1, device: cuda:1, n_gpu: 1, distributed training: False, bf16: False
2026-05-20 16:57:36 - WARNING - __main__ - Process rank: -1, device: cuda:3, n_gpu: 1, distributed training: False, bf16: False
2026-05-20 16:57:36 - WARNING - __main__ - Process rank: -1, device: cuda:2, n_gpu: 1, distributed training: False, bf16: False
Using custom data configuration default-7134ebc009ec22f3
2026-05-20 16:57:36 - INFO - datasets.builder - Using custom data configuration default-7134ebc009ec22f3
Found cached dataset json (/research/cbim/vast/mz751/.cache/huggingface/datasets/json/default-7134ebc009ec22f3/0.0.0/ff8895240c1c6d49c1ae5a8af7cd4b065d168a612f3f6bd42470270b78a42c18)
2026-05-20 16:57:36 - INFO - datasets.builder - Found cached dataset json (/research/cbim/vast/mz751/.cache/huggingface/datasets/json/default-7134ebc009ec22f3/0.0.0/ff8895240c1c6d49c1ae5a8af7cd4b065d168a612f3f6bd42470270b78a42c18)
2026-05-20 16:57:36 - INFO - __main__ - Dataset validated. Columns: ['prompt', 'chosen', 'rejected']
2026-05-20 16:57:36 - INFO - __main__ - Train dataset size: 2236
2026-05-20 16:57:36 - INFO - __main__ - *** Loading tokenizer ***
[INFO|configuration_utils.py:668] 2026-05-20 16:57:36,673 >> loading configuration file /research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/SFT/dLLM-RL/sft_sdar/ckpt_8/optimized/config.json
[INFO|configuration_utils.py:668] 2026-05-20 16:57:36,679 >> loading configuration file /research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/SFT/dLLM-RL/sft_sdar/ckpt_8/optimized/config.json
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/modeling_rope_utils.py:936: FutureWarning: `rope_config_validation` is deprecated and has been removed. Its functionality has been moved to RotaryEmbeddingConfigMixin.validate_rope method. PreTrainedConfig inherits this class, so please call self.validate_rope() instead. Also, make sure to use the new rope_parameters syntax. You can call self.standardize_rope_params() in the meantime.
  warnings.warn(
[INFO|configuration_utils.py:742] 2026-05-20 16:57:36,680 >> Model config SDARConfig {
  "architectures": [
    "SDARForCausalLM"
  ],
  "attention_bias": false,
  "attention_dropout": 0.0,
  "auto_map": {
    "AutoConfig": "configuration_sdar.SDARConfig",
    "AutoModel": "modeling_sdar.SDARModel",
    "AutoModelForCausalLM": "modeling_sdar.SDARForCausalLM"
  },
  "bos_token_id": 151643,
  "dtype": "bfloat16",
  "eos_token_id": 151643,
  "fuse_cross_entropy": false,
  "head_dim": 128,
  "hidden_act": "silu",
  "hidden_size": 2048,
  "initializer_range": 0.02,
  "intermediate_size": 6144,
  "max_position_embeddings": 32768,
  "max_window_layers": 28,
  "model_type": "sdar",
  "num_attention_heads": 16,
  "num_hidden_layers": 28,
  "num_key_value_heads": 8,
  "rms_norm_eps": 1e-06,
  "rope_parameters": {
    "rope_theta": 1000000,
    "rope_type": "default"
  },
  "rope_theta": 1000000,
  "sliding_window": null,
  "tie_word_embeddings": false,
  "transformers_version": "5.2.0",
  "use_cache": false,
  "use_sliding_window": false,
  "vocab_size": 151936
}

/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/modeling_rope_utils.py:936: FutureWarning: `rope_config_validation` is deprecated and has been removed. Its functionality has been moved to RotaryEmbeddingConfigMixin.validate_rope method. PreTrainedConfig inherits this class, so please call self.validate_rope() instead. Also, make sure to use the new rope_parameters syntax. You can call self.standardize_rope_params() in the meantime.
  warnings.warn(
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/modeling_rope_utils.py:936: FutureWarning: `rope_config_validation` is deprecated and has been removed. Its functionality has been moved to RotaryEmbeddingConfigMixin.validate_rope method. PreTrainedConfig inherits this class, so please call self.validate_rope() instead. Also, make sure to use the new rope_parameters syntax. You can call self.standardize_rope_params() in the meantime.
  warnings.warn(
/research/cbim/vast/mz751/miniforge3/envs/espo/lib/python3.11/site-packages/transformers/modeling_rope_utils.py:936: FutureWarning: `rope_config_validation` is deprecated and has been removed. Its functionality has been moved to RotaryEmbeddingConfigMixin.validate_rope method. PreTrainedConfig inherits this class, so please call self.validate_rope() instead. Also, make sure to use the new rope_parameters syntax. You can call self.standardize_rope_params() in the meantime.
  warnings.warn(
2026-05-20 16:57:36 - INFO - __main__ - *** Loading model ***
[INFO|configuration_utils.py:668] 2026-05-20 16:57:36,930 >> loading configuration file /research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/SFT/dLLM-RL/sft_sdar/ckpt_8/optimized/config.json
[INFO|configuration_utils.py:668] 2026-05-20 16:57:36,937 >> loading configuration file /research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/SFT/dLLM-RL/sft_sdar/ckpt_8/optimized/config.json
[WARNING|logging.py:327] 2026-05-20 16:57:36,937 >> `torch_dtype` is deprecated! Use `dtype` instead!
[INFO|configuration_utils.py:742] 2026-05-20 16:57:36,938 >> Model config SDARConfig {
  "architectures": [
    "SDARForCausalLM"
  ],
  "attention_bias": false,
  "attention_dropout": 0.0,
  "auto_map": {
    "AutoConfig": "configuration_sdar.SDARConfig",
    "AutoModel": "modeling_sdar.SDARModel",
    "AutoModelForCausalLM": "modeling_sdar.SDARForCausalLM"
  },
  "bos_token_id": 151643,
  "dtype": "float32",
  "eos_token_id": 151643,
  "fuse_cross_entropy": false,
  "head_dim": 128,
  "hidden_act": "silu",
  "hidden_size": 2048,
  "initializer_range": 0.02,
  "intermediate_size": 6144,
  "max_position_embeddings": 32768,
  "max_window_layers": 28,
  "model_type": "sdar",
  "num_attention_heads": 16,
  "num_hidden_layers": 28,
  "num_key_value_heads": 8,
  "rms_norm_eps": 1e-06,
  "rope_parameters": {
    "rope_theta": 1000000,
    "rope_type": "default"
  },
  "rope_theta": 1000000,
  "sliding_window": null,
  "tie_word_embeddings": false,
  "transformers_version": "5.2.0",
  "use_cache": false,
  "use_sliding_window": false,
  "vocab_size": 151936
}

[WARNING|logging.py:327] 2026-05-20 16:57:36,974 >> `torch_dtype` is deprecated! Use `dtype` instead!
[WARNING|logging.py:327] 2026-05-20 16:57:36,992 >> `torch_dtype` is deprecated! Use `dtype` instead!
[WARNING|logging.py:327] 2026-05-20 16:57:37,021 >> `torch_dtype` is deprecated! Use `dtype` instead!
[ERROR] `store_kv` is part of SDARModel.forward's signature, but not documented. Make sure to add it to the docstring of the function in /research/cbim/vast/mz751/.cache/huggingface/modules/transformers_modules/optimized/modeling_sdar.py.
[ERROR] `store_kv` is part of SDARModel.forward's signature, but not documented. Make sure to add it to the docstring of the function in /research/cbim/vast/mz751/.cache/huggingface/modules/transformers_modules/optimized/modeling_sdar.py.
[ERROR] `store_kv` is part of SDARModel.forward's signature, but not documented. Make sure to add it to the docstring of the function in /research/cbim/vast/mz751/.cache/huggingface/modules/transformers_modules/optimized/modeling_sdar.py.
[ERROR] `store_kv` is part of SDARModel.forward's signature, but not documented. Make sure to add it to the docstring of the function in /research/cbim/vast/mz751/.cache/huggingface/modules/transformers_modules/optimized/modeling_sdar.py.
[INFO|modeling_utils.py:707] 2026-05-20 16:57:37,497 >> loading weights file /research/cbim/vast/mz751/Projects/DLLM-Searcher/dLLM_trainer/SFT/dLLM-RL/sft_sdar/ckpt_8/optimized/model.safetensors
[INFO|modeling_utils.py:3560] 2026-05-20 16:57:37,498 >> Detected DeepSpeed ZeRO-3: activating zero.init() for this model
[WARNING|logging.py:327] 2026-05-20 16:57:37,502 >> Flash Attention 2 only supports torch.float16 and torch.bfloat16 dtypes, but the current dype in SDARForCausalLM is torch.float32. You should run training or inference using Automatic Mixed-Precision via the `with torch.autocast(device_type='torch_device'):` decorator, or load the model with the `dtype` argument. Example: `model = AutoModel.from_pretrained("openai/whisper-tiny", attn_implementation="flash_attention_2", dtype=torch.float16)`
[WARNING|logging.py:327] 2026-05-20 16:57:37,502 >> Flash Attention 2 only supports torch.float16 and torch.bfloat16 dtypes, but the current dype in SDARForCausalLM is torch.float32. You should run training or inference using Automatic Mixed-Precision via the `with torch.autocast(device_type='torch_device'):` decorator, or load the model with the `dtype` argument. Example: `model = AutoModel.from_pretrained("openai/whisper-tiny", attn_implementation="flash_attention_2", dtype=torch.float16)`
[INFO|configuration_utils.py:1014] 2026-05-20 16:57:37,503 >> Generate config GenerationConfig {
  "bos_token_id": 151643,
  "eos_token_id": 151643,
  "output_attentions": false,
  "output_hidden_states": false,
  "use_cache": false
}

[WARNING|logging.py:327] 2026-05-20 16:57:37,503 >> Flash Attention 2 only supports torch.float16 and torch.bfloat16 dtypes, but the current dype in SDARForCausalLM is torch.float32. You should run training or inference using Automatic Mixed-Precision via the `with torch.autocast(device_type='torch_device'):` decorator, or load the model with the `dtype` argument. Example: `model = AutoModel.from_pretrained("openai/whisper-tiny", attn_implementation="flash_attention_2", dtype=torch.float16)`
[WARNING|logging.py:327] 2026-05-20 16:57:37,503 >> Flash Attention 2 only supports torch.float16 and torch.bfloat16 dtypes, but the current dype in SDARForCausalLM is torch.float32. You should run training or inference using Automatic Mixed-Precision via the `with torch.autocast(device_type='torch_device'):` decorator, or load the model with the `dtype` argument. Example: `model = AutoModel.from_pretrained("openai/whisper-tiny", attn_implementation="flash_attention_2", dtype=torch.float16)`
[WARNING|logging.py:327] 2026-05-20 16:57:37,504 >> Flash Attention 2 only supports torch.float16 and torch.bfloat16 dtypes, but the current dype in SDARModel is torch.float32. You should run training or inference using Automatic Mixed-Precision via the `with torch.autocast(device_type='torch_device'):` decorator, or load the model with the `dtype` argument. Example: `model = AutoModel.from_pretrained("openai/whisper-tiny", attn_implementation="flash_attention_2", dtype=torch.float16)`
[WARNING|logging.py:327] 2026-05-20 16:57:37,504 >> Flash Attention 2 only supports torch.float16 and torch.bfloat16 dtypes, but the current dype in SDARModel is torch.float32. You should run training or inference using Automatic Mixed-Precision via the `with torch.autocast(device_type='torch_device'):` decorator, or load the model with the `dtype` argument. Example: `model = AutoModel.from_pretrained("openai/whisper-tiny", attn_implementation="flash_attention_2", dtype=torch.float16)`
